Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days
2017-01-01,05:47:54,20:09:12,14:21:18,08:19:00,22:07:00,,,13:48:00,08:19:00,20:09:12,11:50:12,00:00:00,00:00:00,7:40:55,,,,
2017-01-02,05:48:39,20:09:22,14:20:42,09:17:00,22:46:00,,,13:29:00,09:17:00,20:09:22,10:52:22,00:00:00,00:00:00,7:02:40,,,,
2017-01-03,05:49:26,20:09:30,14:20:04,,23:24:00,,,23:24:00,05:49:26,20:09:30,14:20:04,23:24:00,00:00:00,0:36:00,,,,
2017-01-04,05:50:13,20:09:36,14:19:23,11:17:00,,,,12:43:00,11:17:00,20:09:36,8:52:37,00:00:00,05:50:13,5:50:14,,,,
2017-01-05,05:51:02,20:09:41,14:18:39,12:18:00,,,,11:42:00,12:18:00,20:09:41,7:51:41,00:00:00,05:51:02,5:51:02,,,,
2017-01-06,05:51:51,20:09:44,14:17:52,,00:37:00,13:21:00,,11:16:00,13:21:00,20:09:44,6:48:44,00:37:00,05:51:51,5:14:52,,,,
2017-01-07,05:52:42,20:09:44,14:17:03,,01:15:00,14:26:00,,10:49:00,14:26:00,20:09:44,5:43:45,01:15:00,05:52:42,4:37:42,,,,
2017-01-08,05:53:33,20:09:43,14:16:10,,01:56:00,15:32:00,,10:24:00,15:32:00,20:09:43,4:37:44,01:56:00,05:53:33,3:57:34,,,,
2017-01-09,05:54:26,20:09:40,14:15:15,,02:41:00,16:39:00,,10:02:00,16:39:00,20:09:40,3:30:41,02:41:00,05:54:26,3:13:26,,,,
2017-01-10,05:55:19,20:09:36,14:14:17,,03:31:00,17:46:00,,9:45:00,17:46:00,20:09:36,2:23:36,03:31:00,05:55:19,2:24:19,,,,
2017-01-11,05:56:13,20:09:29,14:13:16,,04:26:00,18:49:00,,9:37:00,18:49:00,20:09:29,1:20:29,04:26:00,05:56:13,1:30:13,,,,
2017-01-12,05:57:07,20:09:20,14:12:13,,05:26:00,19:47:00,,9:39:00,19:47:00,20:09:20,0:22:21,05:26:00,05:57:07,0:31:08,,,,
2017-01-13,05:58:03,20:09:10,14:11:07,,06:29:00,20:39:00,,9:50:00,05:58:03,06:29:00,0:30:57,20:09:10,20:39:00,0:29:50,,,,
2017-01-14,05:58:59,20:08:57,14:09:59,,07:34:00,21:26:00,,10:08:00,05:58:59,07:34:00,1:35:01,20:08:57,21:26:00,1:17:02,,,,
2017-01-15,05:59:55,20:08:43,14:08:48,,08:37:00,22:07:00,,10:30:00,05:59:55,08:37:00,2:37:04,20:08:43,22:07:00,1:58:16,,,,
2017-01-16,06:00:53,20:08:27,14:07:34,,09:38:00,22:44:00,,10:54:00,06:00:53,09:38:00,3:37:07,20:08:27,22:44:00,2:35:32,,,,
2017-01-17,06:01:50,20:08:09,14:06:19,23:18:00,,,,0:42:00,,,0:00:00,00:00:00,23:18:00,9:11:41,,,,
2017-01-18,06:02:48,20:07:49,14:05:01,,11:34:00,23:51:00,,11:43:00,06:02:48,11:34:00,5:31:11,20:07:49,23:51:00,3:43:10,,,,
2017-01-19,06:03:47,20:07:28,14:03:41,,12:29:00,,,12:29:00,06:03:47,12:29:00,6:25:13,20:07:28,00:00:00,3:52:32,,,,
2017-01-20,06:04:46,20:07:05,14:02:19,00:24:00,13:23:00,,,12:59:00,06:04:46,13:23:00,7:18:14,00:00:00,00:00:00,4:16:55,,,,
2017-01-21,06:05:45,20:06:39,14:00:54,00:57:00,14:17:00,,,13:20:00,06:05:45,14:17:00,8:11:15,00:00:00,00:00:00,4:50:20,,,,
2017-01-22,06:06:44,20:06:13,13:59:28,01:32:00,15:10:00,,,13:38:00,06:06:44,15:10:00,9:03:15,00:00:00,00:00:00,5:25:47,,,,
2017-01-23,06:07:44,20:05:44,13:58:00,02:09:00,16:03:00,,,13:54:00,06:07:44,16:03:00,9:55:15,00:00:00,00:00:00,6:03:16,,,,
2017-01-24,06:08:44,20:05:14,13:56:29,02:49:00,16:55:00,,,14:06:00,06:08:44,16:55:00,10:46:15,00:00:00,00:00:00,6:43:46,,,,
2017-01-25,06:09:44,20:04:41,13:54:57,03:34:00,17:46:00,,,14:12:00,06:09:44,17:46:00,11:36:15,00:00:00,00:00:00,7:29:18,,,,
