Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2018-01-01,05:47:43,20:09:09,14:21:26,,04:41:00,19:08:00,,9:33:00,170.43,19:08:00,20:09:09,1:01:09,19:08:00,20:09:09,1:01:09,04:41:00,05:47:43,1:06:44,,,,,
2018-01-02,05:48:28,20:09:19,14:20:51,,05:40:00,20:13:00,,9:27:00,184.43,,,0:00:00,,,0:00:00,05:40:00,20:13:00,0:12:09,,,,,
2018-01-03,05:49:14,20:09:28,14:20:14,,06:46:00,21:11:00,,9:35:00,198.43,05:49:14,06:46:00,0:56:45,05:49:14,06:46:00,0:56:45,20:09:28,21:11:00,1:01:31,,,,,
2018-01-04,05:50:01,20:09:35,14:19:34,,07:54:00,22:03:00,,9:51:00,212.43,05:50:01,07:54:00,2:03:58,05:50:01,07:54:00,2:03:58,20:09:35,22:03:00,1:53:25,,,,,
2018-01-05,05:50:49,20:09:40,14:18:50,,09:03:00,22:48:00,,10:15:00,226.43,05:50:49,09:03:00,3:12:10,05:50:49,09:03:00,3:12:10,20:09:40,22:48:00,2:38:20,,,,,
2018-01-06,05:51:39,20:09:43,14:18:04,23:28:00,,,,0:32:00,239.43,,,0:00:00,,,0:00:00,00:00:00,23:28:00,9:09:56,,,,,
2018-01-07,05:52:29,20:09:44,14:17:15,,11:13:00,,,11:13:00,252.43,05:52:29,11:13:00,5:20:30,05:52:29,11:13:00,5:20:30,20:09:44,00:00:00,3:50:15,,,,,
2018-01-08,05:53:20,20:09:44,14:16:23,00:04:00,12:14:00,,,12:10:00,264.43,05:53:20,12:14:00,6:20:39,05:53:20,12:14:00,6:20:39,00:00:00,00:00:00,3:54:16,,,,,
2018-01-09,05:54:13,20:09:41,14:15:29,00:38:00,13:13:00,,,12:35:00,276.43,05:54:13,13:13:00,7:18:47,,,0:00:00,00:00:00,00:00:00,4:28:18,,,,,
2018-01-10,05:55:06,20:09:37,14:14:31,01:11:00,14:10:00,,,12:59:00,288.43,05:55:06,14:10:00,8:14:54,,,0:00:00,00:00:00,00:00:00,5:01:23,,,,,
2018-01-11,05:55:59,20:09:31,14:13:31,01:45:00,15:06:00,,,13:21:00,299.43,05:55:59,15:06:00,9:10:00,,,0:00:00,00:00:00,00:00:00,5:35:29,,,,,
