Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days
2006-04-13,06:16:02,17:35:07,11:19:06,,05:33:00,17:15:00,,12:18:00,17:15:00,17:35:07,0:20:08,05:33:00,06:16:02,0:43:02,,,,
2006-04-14,06:16:46,17:33:52,11:17:06,,06:31:00,17:41:00,,12:50:00,06:16:46,06:31:00,0:14:13,17:33:52,17:41:00,0:07:07,,,,
2006-04-15,06:17:31,17:32:38,11:15:07,,07:31:00,18:10:00,,13:21:00,06:17:31,07:31:00,1:13:28,17:32:38,18:10:00,0:37:21,,,,
2006-04-16,06:18:16,17:31:25,11:13:09,,08:34:00,18:45:00,,13:49:00,06:18:16,08:34:00,2:15:44,17:31:25,18:45:00,1:13:35,,,,
2006-04-17,06:19:01,17:30:12,11:11:11,19:27:00,,,,4:33:00,,,0:00:00,00:00:00,19:27:00,8:15:49,,,,
2006-04-18,06:19:46,17:29:00,11:09:14,,10:42:00,20:18:00,,14:24:00,06:19:46,10:42:00,4:22:14,17:29:00,20:18:00,2:49:00,,,,
2006-04-19,06:20:31,17:27:48,11:07:18,,11:43:00,21:17:00,,14:26:00,06:20:31,11:43:00,5:22:29,17:27:48,21:17:00,3:49:11,,,,
2006-04-20,06:21:16,17:26:38,11:05:22,,12:38:00,22:23:00,,14:15:00,06:21:16,12:38:00,6:16:44,17:26:38,22:23:00,4:56:22,,,,
2006-04-21,06:22:01,17:25:28,11:03:27,,13:26:00,23:34:00,,13:52:00,06:22:01,13:26:00,7:03:59,17:25:28,23:34:00,6:08:31,,,,
2006-04-22,06:22:46,17:24:19,11:01:33,,14:06:00,,,14:06:00,06:22:46,14:06:00,7:43:13,17:24:19,00:00:00,6:35:40,,,,
2006-04-23,06:23:31,17:23:11,10:59:40,00:46:00,14:42:00,,,13:56:00,06:23:31,14:42:00,8:18:28,00:00:00,00:00:00,7:22:49,,,,
2006-04-24,06:24:16,17:22:04,10:57:47,01:57:00,15:13:00,,,13:16:00,06:24:16,15:13:00,8:48:43,00:00:00,00:00:00,8:34:56,,,,
2006-04-25,06:25:02,17:20:57,10:55:55,03:07:00,15:43:00,,,12:36:00,06:25:02,15:43:00,9:17:58,00:00:00,00:00:00,9:46:02,,,,
2006-04-26,06:25:47,17:19:52,10:54:05,04:17:00,16:12:00,,,11:55:00,06:25:47,16:12:00,9:46:12,00:00:00,00:00:00,10:57:08,,,,
2006-04-27,06:26:32,17:18:47,10:52:15,05:27:00,16:44:00,,,11:17:00,06:26:32,16:44:00,10:17:27,00:00:00,00:00:00,12:08:12,,,,
2006-04-28,06:27:18,17:17:44,10:50:26,06:39:00,17:18:00,,,10:39:00,06:39:00,17:17:44,10:38:44,00:00:00,00:00:00,13:09:18,,,,
2006-04-29,06:28:03,17:16:41,10:48:38,07:51:00,17:58:00,,,10:07:00,07:51:00,17:16:41,9:25:42,00:00:00,00:00:00,12:30:04,,,,
2006-04-30,06:28:49,17:15:40,10:46:51,,18:45:00,,,18:45:00,06:28:49,17:15:40,10:46:51,18:45:00,00:00:00,5:15:00,,,,
2006-05-01,06:29:34,17:14:39,10:45:05,10:08:00,19:38:00,,,9:30:00,10:08:00,17:14:39,7:06:40,00:00:00,00:00:00,10:51:35,,,,
2006-05-02,06:30:19,17:13:40,10:43:20,11:06:00,20:36:00,,,9:30:00,11:06:00,17:13:40,6:07:40,00:00:00,00:00:00,9:54:20,,,,
2006-05-03,06:31:05,17:12:42,10:41:37,11:56:00,21:37:00,,,9:41:00,11:56:00,17:12:42,5:16:42,00:00:00,00:00:00,8:54:05,,,,
2006-05-04,06:31:50,17:11:44,10:39:54,12:37:00,22:39:00,,,10:02:00,12:37:00,17:11:44,4:34:45,00:00:00,00:00:00,7:52:51,,,,
2006-05-05,06:32:36,17:10:48,10:38:13,13:12:00,23:38:00,,,10:26:00,13:12:00,17:10:48,3:58:49,00:00:00,00:00:00,6:54:36,,,,
2006-05-06,06:33:21,17:09:54,10:36:33,13:41:00,,,,10:19:00,13:41:00,17:09:54,3:28:54,00:00:00,06:33:21,6:33:21,,,,
2006-05-07,06:34:06,17:09:00,10:34:54,,00:36:00,14:07:00,,10:29:00,14:07:00,17:09:00,3:02:00,00:36:00,06:34:06,5:58:07,,,,
2006-05-08,06:34:51,17:08:07,10:33:16,,01:33:00,14:31:00,,11:02:00,14:31:00,17:08:07,2:37:08,01:33:00,06:34:51,5:01:52,,,,
2006-05-09,06:35:36,17:07:16,10:31:40,,02:28:00,14:54:00,,11:34:00,14:54:00,17:07:16,2:13:17,02:28:00,06:35:36,4:07:37,,,,
2006-05-10,06:36:21,17:06:26,10:30:05,,03:24:00,15:17:00,,12:07:00,15:17:00,17:06:26,1:49:27,03:24:00,06:36:21,3:12:22,,,,
2006-05-11,06:37:06,17:05:38,10:28:32,,04:21:00,15:43:00,,12:38:00,15:43:00,17:05:38,1:22:38,04:21:00,06:37:06,2:16:06,,,,
2006-05-12,06:37:50,17:04:51,10:27:00,,05:20:00,16:11:00,,13:09:00,16:11:00,17:04:51,0:53:51,05:20:00,06:37:50,1:17:51,,,,
2006-05-13,06:38:35,17:04:05,10:25:30,,06:23:00,16:45:00,,13:38:00,16:45:00,17:04:05,0:19:05,06:23:00,06:38:35,0:15:35,,,,
2006-05-14,06:39:19,17:03:20,10:24:01,,07:28:00,17:25:00,,14:03:00,06:39:19,07:28:00,0:48:40,17:03:20,17:25:00,0:21:40,,,,
2006-05-15,06:40:03,17:02:37,10:22:34,,08:33:00,18:13:00,,14:20:00,06:40:03,08:33:00,1:52:56,17:02:37,18:13:00,1:10:23,,,,
2006-05-16,06:40:47,17:01:55,10:21:08,19:11:00,,,,4:49:00,,,0:00:00,00:00:00,19:11:00,8:49:52,,,,
2006-05-17,06:41:30,17:01:14,10:19:44,,10:34:00,20:16:00,,14:18:00,06:41:30,10:34:00,3:52:29,17:01:14,20:16:00,3:14:45,,,,
2006-05-18,06:42:13,17:00:35,10:18:22,,11:24:00,21:26:00,,13:58:00,06:42:13,11:24:00,4:41:46,17:00:35,21:26:00,4:25:24,,,,
2006-05-19,06:42:56,16:59:58,10:17:01,,12:07:00,22:37:00,,13:30:00,06:42:56,12:07:00,5:24:03,16:59:58,22:37:00,5:37:02,,,,
2006-05-20,06:43:39,16:59:22,10:15:43,,12:43:00,23:47:00,,12:56:00,06:43:39,12:43:00,5:59:21,16:59:22,23:47:00,6:47:38,,,,
2006-05-21,06:44:21,16:58:47,10:14:26,,13:14:00,,,13:14:00,06:44:21,13:14:00,6:29:39,16:58:47,00:00:00,7:01:13,,,,
2006-05-22,06:45:03,16:58:14,10:13:11,00:55:00,13:44:00,,,12:49:00,06:45:03,13:44:00,6:58:57,00:00:00,00:00:00,7:56:46,,,,
2006-05-23,06:45:44,16:57:42,10:11:58,02:03:00,14:12:00,,,12:09:00,06:45:44,14:12:00,7:26:16,00:00:00,00:00:00,9:05:18,,,,
2006-05-24,06:46:25,16:57:12,10:10:47,03:11:00,14:42:00,,,11:31:00,06:46:25,14:42:00,7:55:35,00:00:00,00:00:00,10:13:48,,,,
2006-05-25,06:47:05,16:56:43,10:09:38,04:20:00,15:14:00,,,10:54:00,06:47:05,15:14:00,8:26:54,00:00:00,00:00:00,11:23:16,,,,
2006-05-26,06:47:45,16:56:16,10:08:31,05:30:00,15:51:00,,,10:21:00,06:47:45,15:51:00,9:03:15,00:00:00,00:00:00,12:33:44,,,,
2006-05-27,06:48:24,16:55:50,10:07:26,06:41:00,16:34:00,,,9:53:00,06:48:24,16:34:00,9:45:35,00:00:00,00:00:00,13:45:09,,,,
2006-05-28,06:49:03,16:55:26,10:06:23,07:49:00,17:25:00,,,9:36:00,07:49:00,16:55:26,9:06:27,00:00:00,00:00:00,13:24:03,,,,
2006-05-29,06:49:41,16:55:04,10:05:23,08:52:00,18:21:00,,,9:29:00,08:52:00,16:55:04,8:03:04,00:00:00,00:00:00,12:28:41,,,,
2006-05-30,06:50:18,16:54:43,10:04:24,,19:23:00,,,19:23:00,06:50:18,16:54:43,10:04:24,19:23:00,00:00:00,4:37:00,,,,
2006-05-31,06:50:55,16:54:23,10:03:28,10:32:00,20:25:00,,,9:53:00,10:32:00,16:54:23,6:22:24,00:00:00,00:00:00,10:25:55,,,,
2006-06-01,06:51:31,16:54:05,10:02:34,11:09:00,21:26:00,,,10:17:00,11:09:00,16:54:05,5:45:06,00:00:00,00:00:00,9:25:31,,,,
2006-06-02,06:52:06,16:53:49,10:01:43,11:41:00,22:25:00,,,10:44:00,11:41:00,16:53:49,5:12:50,00:00:00,00:00:00,8:27:07,,,,
