Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Visible-Overlap-Sun-Moon-Start-Time,Visible-Overlap-Sun-Moon-End-Time,Total-Visible-Overlap-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-Visible-Overlap-Days,Total-No-Sun-No-Moon-Days
2009-01-01,05:47:52,20:09:13,14:21:21,09:48:00,22:56:00,,,13:08:00,55.43,09:48:00,20:09:13,10:21:14,,,0:00:00,00:00:00,00:00:00,6:51:52,,,,,
2009-01-02,05:48:37,20:09:23,14:20:46,,23:22:00,,,23:22:00,66.43,05:48:37,20:09:23,14:20:46,,,0:00:00,23:22:00,00:00:00,0:38:00,,,,,
2009-01-03,05:49:23,20:09:32,14:20:08,11:45:00,23:49:00,,,12:04:00,78.43,11:45:00,20:09:32,8:24:32,,,0:00:00,00:00:00,00:00:00,6:00:24,,,,,
2009-01-04,05:50:11,20:09:38,14:19:28,12:46:00,,,,11:14:00,90.43,12:46:00,20:09:38,7:23:39,12:46:00,20:09:38,7:23:39,00:00:00,05:50:11,5:50:11,,,,,
2009-01-05,05:50:59,20:09:43,14:18:44,,00:17:00,13:50:00,,10:27:00,102.43,13:50:00,20:09:43,6:19:43,13:50:00,20:09:43,6:19:43,00:17:00,05:50:59,5:34:00,,,,,
2009-01-06,05:51:49,20:09:46,14:17:57,,00:49:00,14:57:00,,9:52:00,115.43,14:57:00,20:09:46,5:12:46,14:57:00,20:09:46,5:12:46,00:49:00,05:51:49,5:02:49,,,,,
2009-01-07,05:52:39,20:09:46,14:17:07,,01:26:00,16:08:00,,9:18:00,128.43,16:08:00,20:09:46,4:01:47,16:08:00,20:09:46,4:01:47,01:26:00,05:52:39,4:26:40,,,,,
2009-01-08,05:53:31,20:09:45,14:16:15,,02:12:00,17:21:00,,8:51:00,142.43,17:21:00,20:09:45,2:48:46,17:21:00,20:09:45,2:48:46,02:12:00,05:53:31,3:41:31,,,,,
2009-01-09,05:54:23,20:09:43,14:15:20,,03:08:00,18:30:00,,8:38:00,155.43,18:30:00,20:09:43,1:39:43,18:30:00,20:09:43,1:39:43,03:08:00,05:54:23,2:46:23,,,,,
2009-01-10,05:55:16,20:09:38,14:14:22,,04:14:00,19:32:00,,8:42:00,169.43,19:32:00,20:09:38,0:37:38,19:32:00,20:09:38,0:37:38,04:14:00,05:55:16,1:41:17,,,,,
2009-01-11,05:56:10,20:09:31,14:13:21,,05:28:00,20:25:00,,9:03:00,183.43,,,0:00:00,,,0:00:00,05:28:00,20:25:00,0:43:39,,,,,
2009-01-12,05:57:05,20:09:23,14:12:18,,06:45:00,21:08:00,,9:37:00,197.43,05:57:05,06:45:00,0:47:55,05:57:05,06:45:00,0:47:55,20:09:23,21:08:00,0:58:37,,,,,
2009-01-13,05:58:00,20:09:12,14:11:12,,07:59:00,21:44:00,,10:15:00,211.43,05:58:00,07:59:00,2:00:59,05:58:00,07:59:00,2:00:59,20:09:12,21:44:00,1:34:47,,,,,
2009-01-14,05:58:56,20:09:00,14:10:04,,09:10:00,22:16:00,,10:54:00,225.43,05:58:56,09:10:00,3:11:03,05:58:56,09:10:00,3:11:03,20:09:00,22:16:00,2:06:59,,,,,
2009-01-15,05:59:53,20:08:46,14:08:53,22:45:00,,,,1:15:00,238.43,,,0:00:00,,,0:00:00,00:00:00,22:45:00,8:36:07,,,,,
2009-01-16,06:00:50,20:08:30,14:07:40,,11:20:00,23:13:00,,12:07:00,250.43,06:00:50,11:20:00,5:19:10,06:00:50,11:20:00,5:19:10,20:08:30,23:13:00,3:04:29,,,,,
2009-01-17,06:01:48,20:08:12,14:06:25,,12:22:00,23:42:00,,12:40:00,263.43,06:01:48,12:22:00,6:20:12,06:01:48,12:22:00,6:20:12,20:08:12,23:42:00,3:33:47,,,,,
2009-01-18,06:02:46,20:07:53,14:05:07,,13:23:00,,,13:23:00,274.43,06:02:46,13:23:00,7:20:14,,,0:00:00,20:07:53,00:00:00,3:52:07,,,,,
2009-01-19,06:03:44,20:07:31,14:03:47,00:12:00,14:23:00,,,14:11:00,286.43,06:03:44,14:23:00,8:19:15,,,0:00:00,00:00:00,00:00:00,4:04:28,,,,,
2009-01-20,06:04:43,20:07:08,14:02:25,00:46:00,15:22:00,,,14:36:00,297.43,06:04:43,15:22:00,9:17:16,,,0:00:00,00:00:00,00:00:00,4:38:52,,,,,
2009-01-21,06:05:42,20:06:43,14:01:01,01:24:00,16:20:00,,,14:56:00,308.43,06:05:42,16:20:00,10:14:17,,,0:00:00,00:00:00,00:00:00,5:17:17,,,,,
2009-01-22,06:06:42,20:06:16,13:59:34,02:07:00,17:14:00,,,15:07:00,318.43,06:06:42,17:14:00,11:07:18,,,0:00:00,00:00:00,00:00:00,6:00:44,,,,,
2009-01-23,06:07:41,20:05:47,13:58:06,02:55:00,18:04:00,,,15:09:00,329.43,06:07:41,18:04:00,11:56:18,,,0:00:00,00:00:00,00:00:00,6:49:12,,,,,
2009-01-24,06:08:41,20:05:17,13:56:36,03:49:00,18:49:00,,,15:00:00,340.43,06:08:41,18:49:00,12:40:18,,,0:00:00,00:00:00,00:00:00,7:43:42,,,,,
2009-01-25,06:09:41,20:04:45,13:55:04,04:46:00,19:28:00,,,14:42:00,351.43,06:09:41,19:28:00,13:18:18,,,0:00:00,00:00:00,00:00:00,8:41:14,,,,,
2009-01-26,06:10:42,20:04:11,13:53:30,05:44:00,20:02:00,,,14:18:00,2.43,06:10:42,20:02:00,13:51:18,,,0:00:00,00:00:00,00:00:00,9:39:48,,,,,
2009-01-27,06:11:42,20:03:36,13:51:54,06:43:00,20:32:00,,,13:49:00,13.43,06:43:00,20:03:36,13:20:37,,,0:00:00,00:00:00,00:00:00,9:39:42,,,,,
2009-01-28,06:12:42,20:02:59,13:50:17,07:42:00,21:00:00,,,13:18:00,24.43,07:42:00,20:02:59,12:21:00,,,0:00:00,00:00:00,00:00:00,9:12:43,,,,,
2009-01-29,06:13:42,20:02:20,13:48:38,08:41:00,21:27:00,,,12:46:00,36.43,08:41:00,20:02:20,11:21:21,,,0:00:00,00:00:00,00:00:00,8:46:43,,,,,
2009-01-30,06:14:43,20:01:40,13:46:58,09:40:00,21:53:00,,,12:13:00,47.43,09:40:00,20:01:40,10:21:41,,,0:00:00,00:00:00,00:00:00,8:21:43,,,,,
2009-01-31,06:15:43,20:00:58,13:45:15,,22:20:00,,,22:20:00,59.43,06:15:43,20:00:58,13:45:15,,,0:00:00,22:20:00,00:00:00,1:40:00,,,,,
2009-02-01,06:16:43,20:00:15,13:43:32,11:41:00,22:50:00,,,11:09:00,71.43,11:41:00,20:00:15,8:19:16,,,0:00:00,00:00:00,00:00:00,7:26:44,,,,,
2009-02-02,06:17:43,19:59:30,13:41:47,12:46:00,23:24:00,,,10:38:00,84.43,12:46:00,19:59:30,7:13:31,,,0:00:00,00:00:00,00:00:00,6:53:44,,,,,
2009-02-03,06:18:43,19:58:44,13:40:01,13:54:00,,,,10:06:00,96.43,13:54:00,19:58:44,6:04:44,13:54:00,19:58:44,6:04:44,00:00:00,06:18:43,6:18:44,,,,,
2009-02-04,06:19:43,19:57:56,13:38:13,,00:05:00,15:03:00,,9:02:00,109.43,15:03:00,19:57:56,4:54:57,15:03:00,19:57:56,4:54:57,00:05:00,06:19:43,6:14:43,,,,,
2009-02-05,06:20:42,19:57:07,13:36:25,,00:55:00,16:12:00,,8:43:00,122.43,16:12:00,19:57:07,3:45:07,16:12:00,19:57:07,3:45:07,00:55:00,06:20:42,5:25:43,,,,,
2009-02-06,06:21:42,19:56:16,13:34:35,,01:54:00,17:15:00,,8:39:00,136.43,17:15:00,19:56:16,2:41:17,17:15:00,19:56:16,2:41:17,01:54:00,06:21:42,4:27:42,,,,,
2009-02-07,06:22:41,19:55:24,13:32:43,,03:02:00,18:10:00,,8:52:00,150.43,18:10:00,19:55:24,1:45:25,18:10:00,19:55:24,1:45:25,03:02:00,06:22:41,3:20:41,,,,,
2009-02-08,06:23:40,19:54:31,13:30:51,,04:16:00,18:57:00,,9:19:00,163.43,18:57:00,19:54:31,0:57:31,18:57:00,19:54:31,0:57:31,04:16:00,06:23:40,2:07:40,,,,,
2009-02-09,06:24:38,19:53:36,13:28:58,,05:31:00,19:37:00,,9:54:00,177.43,19:37:00,19:53:36,0:16:37,19:37:00,19:53:36,0:16:37,05:31:00,06:24:38,0:53:39,,,,,
2009-02-10,06:25:36,19:52:40,13:27:04,,06:44:00,20:11:00,,10:33:00,191.43,06:25:36,06:44:00,0:18:23,06:25:36,06:44:00,0:18:23,19:52:40,20:11:00,0:18:19,,,,,
2009-02-11,06:26:34,19:51:43,13:25:08,,07:54:00,20:42:00,,11:12:00,204.43,06:26:34,07:54:00,1:27:25,06:26:34,07:54:00,1:27:25,19:51:43,20:42:00,0:50:17,,,,,
2009-02-12,06:27:32,19:50:44,13:23:12,,09:00:00,21:11:00,,11:49:00,217.43,06:27:32,09:00:00,2:32:27,06:27:32,09:00:00,2:32:27,19:50:44,21:11:00,1:20:15,,,,,
2009-02-13,06:28:30,19:49:45,13:21:15,21:40:00,,,,2:20:00,230.43,,,0:00:00,,,0:00:00,00:00:00,21:40:00,8:18:45,,,,,
2009-02-14,06:29:27,19:48:44,13:19:17,,11:08:00,22:11:00,,12:57:00,242.43,06:29:27,11:08:00,4:38:33,06:29:27,11:08:00,4:38:33,19:48:44,22:11:00,2:22:16,,,,,
2009-02-15,06:30:23,19:47:42,13:17:19,,12:10:00,22:44:00,,13:26:00,254.43,06:30:23,12:10:00,5:39:36,06:30:23,12:10:00,5:39:36,19:47:42,22:44:00,2:56:17,,,,,
2009-02-16,06:31:20,19:46:39,13:15:19,,13:11:00,23:21:00,,13:50:00,266.43,06:31:20,13:11:00,6:39:40,06:31:20,13:11:00,6:39:40,19:46:39,23:21:00,3:34:20,,,,,
2009-02-17,06:32:16,19:45:35,13:13:19,,14:11:00,,,14:11:00,277.43,06:32:16,14:11:00,7:38:44,,,0:00:00,19:45:35,00:00:00,4:14:25,,,,,
2009-02-18,06:33:11,19:44:30,13:11:19,00:02:00,15:07:00,,,15:05:00,288.43,06:33:11,15:07:00,8:33:48,,,0:00:00,00:00:00,00:00:00,4:17:30,,,,,
2009-02-19,06:34:06,19:43:24,13:09:17,00:49:00,15:59:00,,,15:10:00,298.43,06:34:06,15:59:00,9:24:53,,,0:00:00,00:00:00,00:00:00,5:05:36,,,,,
2009-02-20,06:35:01,19:42:17,13:07:15,01:41:00,16:45:00,,,15:04:00,309.43,06:35:01,16:45:00,10:09:58,,,0:00:00,00:00:00,00:00:00,5:58:43,,,,,
2009-02-21,06:35:56,19:41:09,13:05:13,02:37:00,17:26:00,,,14:49:00,320.43,06:35:56,17:26:00,10:50:04,,,0:00:00,00:00:00,00:00:00,6:55:51,,,,,
2009-02-22,06:36:50,19:40:00,13:03:10,03:35:00,18:02:00,,,14:27:00,331.43,06:36:50,18:02:00,11:25:10,,,0:00:00,00:00:00,00:00:00,7:55:00,,,,,
2009-02-23,06:37:43,19:38:50,13:01:06,04:34:00,18:34:00,,,14:00:00,342.43,06:37:43,18:34:00,11:56:16,,,0:00:00,00:00:00,00:00:00,8:55:10,,,,,
2009-02-24,06:38:37,19:37:39,12:59:02,05:33:00,19:03:00,,,13:30:00,353.43,06:38:37,19:03:00,12:24:23,,,0:00:00,00:00:00,00:00:00,9:55:20,,,,,
2009-02-25,06:39:30,19:36:28,12:56:58,06:32:00,19:30:00,,,12:58:00,5.43,06:39:30,19:30:00,12:50:30,,,0:00:00,00:00:00,00:00:00,10:55:32,,,,,
2009-02-26,06:40:22,19:35:16,12:54:53,07:32:00,19:57:00,,,12:25:00,17.43,07:32:00,19:35:16,12:03:16,,,0:00:00,00:00:00,00:00:00,10:43:23,,,,,
2009-02-27,06:41:14,19:34:03,12:52:48,08:32:00,20:24:00,,,11:52:00,29.43,08:32:00,19:34:03,11:02:03,,,0:00:00,00:00:00,00:00:00,10:17:15,,,,,
2009-02-28,06:42:06,19:32:49,12:50:43,09:34:00,20:54:00,,,11:20:00,41.43,09:34:00,19:32:49,9:58:49,,,0:00:00,00:00:00,00:00:00,9:48:07,,,,,
