Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Total-Moon-Visible-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Surya-Time,Chandra-Time,Agni-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days,Surya-Days,Chandra-Days,Agni-Days
2023-03-17,06:03:17,18:04:06,12:00:48,03:04:00,13:16:00,,,10:12:00,301.43,06:03:17,13:16:00,7:12:42,10:12:00,00:00:00,00:00:00,8:59:54,1:48:48,10:12:00,8:59:54,,,,,,,
2023-03-18,06:02:05,18:04:43,12:02:38,03:56:00,14:28:00,,,10:32:00,314.43,06:02:05,14:28:00,8:25:54,10:32:00,00:00:00,00:00:00,9:51:16,1:30:38,10:32:00,9:51:16,,,,,,,
2023-03-19,06:00:53,18:05:21,12:04:28,04:41:00,15:39:00,,,10:58:00,328.43,06:00:53,15:39:00,9:38:07,10:58:00,00:00:00,00:00:00,10:35:39,1:06:28,10:58:00,10:35:39,,,,,,,
2023-03-20,05:59:41,18:05:58,12:06:17,05:20:00,16:49:00,,,11:29:00,342.43,05:59:41,16:49:00,10:49:19,0:00:00,00:00:00,00:00:00,11:14:02,12:06:17,11:29:00,11:14:02,,,,,,,
2023-03-21,05:58:28,18:06:35,12:08:07,05:55:00,17:57:00,,,12:02:00,355.43,05:58:28,17:57:00,11:58:32,0:00:00,00:00:00,00:00:00,11:48:25,12:08:07,12:02:00,11:48:25,,,,,,,
2023-03-22,05:57:15,18:07:12,12:09:56,06:28:00,19:02:00,,,12:34:00,9.43,06:28:00,18:07:12,11:39:12,0:00:00,00:00:00,00:00:00,10:55:16,12:09:56,12:34:00,10:55:16,,,,,,,
2023-03-23,05:56:03,18:07:49,12:11:46,07:00:00,20:07:00,,,13:07:00,22.43,07:00:00,18:07:49,11:07:49,0:00:00,00:00:00,00:00:00,9:49:03,12:11:46,13:07:00,9:49:03,,,,,,,
2023-03-24,05:54:50,18:08:25,12:13:36,07:33:00,21:11:00,,,13:38:00,35.43,07:33:00,18:08:25,10:35:26,13:38:00,00:00:00,00:00:00,8:43:50,0:00:00,13:38:00,8:43:50,,,,,,,
2023-03-25,05:53:37,18:09:02,12:15:25,08:08:00,22:14:00,,,14:06:00,48.43,08:08:00,18:09:02,10:01:02,14:06:00,00:00:00,00:00:00,7:39:38,0:00:00,14:06:00,7:39:38,,,,,,,
2023-03-26,05:52:24,18:09:39,12:17:14,08:47:00,23:16:00,,,14:29:00,60.43,08:47:00,18:09:39,9:22:39,14:29:00,00:00:00,00:00:00,6:36:25,0:00:00,14:29:00,6:36:25,,,,,,,
2023-03-27,05:51:12,18:10:15,12:19:03,09:30:00,,,,14:30:00,72.43,09:30:00,18:10:15,8:40:16,14:30:00,00:00:00,05:51:12,5:51:12,0:00:00,14:30:00,5:51:12,,,,,,,
2023-03-28,05:49:59,18:10:52,12:20:53,,00:16:00,10:18:00,,13:58:00,84.43,10:18:00,18:10:52,7:52:52,13:58:00,00:16:00,05:49:59,5:34:00,0:00:00,13:58:00,5:34:00,,,,,,,
2023-03-29,05:48:46,18:11:28,12:22:41,,01:10:00,11:11:00,,13:59:00,95.43,11:11:00,18:11:28,7:00:28,13:59:00,01:10:00,05:48:46,4:38:47,0:00:00,13:59:00,4:38:47,,,,,,,
