Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Total-Moon-Visible-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Surya-Time,Chandra-Time,Agni-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days,Surya-Days,Chandra-Days,Agni-Days
2001-01-01,06:51:19,17:06:06,10:14:47,11:11:00,23:03:00,,,11:52:00,73.43,11:11:00,17:06:06,5:55:07,11:52:00,00:00:00,00:00:00,7:48:20,0:00:00,11:52:00,7:48:20,,,,,,,
2001-01-02,06:51:33,17:06:49,10:15:16,11:43:00,23:57:00,,,12:14:00,85.43,11:43:00,17:06:49,5:23:50,12:14:00,00:00:00,00:00:00,6:54:34,0:00:00,12:14:00,6:54:34,,,,,,,
2001-01-03,06:51:45,17:07:33,10:15:48,12:15:00,,,,11:45:00,96.43,12:15:00,17:07:33,4:52:34,11:45:00,00:00:00,06:51:45,6:51:46,0:00:00,11:45:00,6:51:46,,,,,,,
2001-01-04,06:51:56,17:08:18,10:16:22,,00:54:00,12:49:00,,12:05:00,108.43,12:49:00,17:08:18,4:19:18,12:05:00,00:54:00,06:51:56,5:57:56,0:00:00,12:05:00,5:57:56,,,,,,,
2001-01-05,06:52:05,17:09:03,10:16:58,13:26:00,,,,10:34:00,120.43,13:26:00,17:09:03,3:43:04,10:34:00,00:00:00,06:52:05,6:52:05,0:00:00,10:34:00,6:52:05,,,,,,,
2001-01-06,06:52:12,17:09:49,10:17:37,,02:56:00,14:07:00,,12:49:00,133.43,14:07:00,17:09:49,3:02:50,12:49:00,02:56:00,06:52:12,3:56:12,0:00:00,12:49:00,3:56:12,,,,,,,
2001-01-07,06:52:17,17:10:36,10:18:19,,04:01:00,14:55:00,,13:06:00,146.43,14:55:00,17:10:36,2:15:37,13:06:00,04:01:00,06:52:17,2:51:18,0:00:00,13:06:00,2:51:18,,,,,,,
2001-01-08,06:52:21,17:11:24,10:19:02,,05:09:00,15:51:00,,13:18:00,160.43,15:51:00,17:11:24,1:20:24,13:18:00,05:09:00,06:52:21,1:43:22,0:00:00,13:18:00,1:43:22,,,,,,,
2001-01-09,06:52:24,17:12:12,10:19:48,,06:15:00,16:54:00,,13:21:00,174.43,16:54:00,17:12:12,0:18:12,13:21:00,06:15:00,06:52:24,0:37:24,0:00:00,13:21:00,0:37:24,,,,,,,
2001-01-10,06:52:24,17:13:01,10:20:36,,07:18:00,18:02:00,,13:16:00,188.43,06:52:24,07:18:00,0:25:35,13:16:00,17:13:01,18:02:00,0:48:59,0:00:00,13:16:00,0:48:59,,,,,,,
2001-01-11,06:52:23,17:13:50,10:21:26,,08:15:00,19:13:00,,13:02:00,202.43,06:52:23,08:15:00,1:22:36,13:02:00,17:13:50,19:13:00,1:59:10,0:00:00,13:02:00,1:59:10,,,,,,,
2001-01-12,06:52:21,17:14:40,10:22:19,,09:05:00,20:22:00,,12:43:00,216.43,06:52:21,09:05:00,2:12:39,12:43:00,17:14:40,20:22:00,3:07:20,0:00:00,12:43:00,3:07:20,,,,,,,
2001-01-13,06:52:16,17:15:30,10:23:13,,09:49:00,21:29:00,,12:20:00,230.43,06:52:16,09:49:00,2:56:43,12:20:00,17:15:30,21:29:00,4:13:30,0:00:00,12:20:00,4:13:30,,,,,,,
2001-01-14,06:52:10,17:16:20,10:24:10,,10:28:00,22:33:00,,11:55:00,243.43,06:52:10,10:28:00,3:35:49,11:55:00,17:16:20,22:33:00,5:16:39,0:00:00,11:55:00,5:16:39,,,,,,,
2001-01-15,06:52:03,17:17:11,10:25:09,,11:05:00,23:34:00,,11:31:00,256.43,06:52:03,11:05:00,4:12:57,11:31:00,17:17:11,23:34:00,6:16:48,0:00:00,11:31:00,6:16:48,,,,,,,
2001-01-16,06:51:53,17:18:03,10:26:09,,11:39:00,,,11:39:00,269.43,06:51:53,11:39:00,4:47:06,11:39:00,17:18:03,00:00:00,6:41:57,0:00:00,11:39:00,6:41:57,,,,,,,
2001-01-17,06:51:42,17:18:54,10:27:12,00:33:00,12:14:00,,,11:41:00,281.43,06:51:42,12:14:00,5:22:17,11:41:00,00:00:00,00:00:00,7:14:05,0:00:00,11:41:00,7:14:05,,,,,,,
2001-01-18,06:51:30,17:19:46,10:28:16,,12:50:00,,,12:50:00,293.43,06:51:30,12:50:00,5:58:30,12:50:00,17:19:46,00:00:00,6:40:14,0:00:00,12:50:00,6:40:14,,,,,,,
2001-01-19,06:51:15,17:20:38,10:29:23,02:28:00,13:28:00,,,11:00:00,305.43,06:51:15,13:28:00,6:36:44,11:00:00,00:00:00,00:00:00,9:07:22,0:00:00,11:00:00,9:07:22,,,,,,,
2001-01-20,06:50:59,17:21:30,10:30:31,03:24:00,14:08:00,,,10:44:00,316.43,06:50:59,14:08:00,7:17:00,10:44:00,00:00:00,00:00:00,10:02:29,0:00:00,10:44:00,10:02:29,,,,,,,
2001-01-21,06:50:42,17:22:22,10:31:41,04:19:00,14:52:00,,,10:33:00,327.43,06:50:42,14:52:00,8:01:18,10:33:00,00:00:00,00:00:00,10:56:37,0:00:00,10:33:00,10:56:37,,,,,,,
2001-01-22,06:50:22,17:23:15,10:32:52,05:11:00,15:40:00,,,10:29:00,338.43,06:50:22,15:40:00,8:49:37,0:00:00,00:00:00,00:00:00,11:47:45,10:32:52,10:29:00,11:47:45,,,,,,,
2001-01-23,06:50:02,17:24:07,10:34:06,06:00:00,16:30:00,,,10:30:00,349.43,06:50:02,16:30:00,9:39:58,0:00:00,00:00:00,00:00:00,12:35:52,10:34:06,10:30:00,12:35:52,,,,,,,
2001-01-24,06:49:39,17:25:00,10:35:21,06:46:00,17:22:00,,,10:36:00,0.43,06:49:39,17:22:00,10:32:20,0:00:00,00:00:00,00:00:00,13:21:00,10:35:21,10:36:00,13:21:00,,,,,,,
2001-01-25,06:49:15,17:25:52,10:36:37,07:27:00,18:16:00,,,10:49:00,10.43,07:27:00,17:25:52,9:58:53,0:00:00,00:00:00,00:00:00,12:33:16,10:36:37,10:49:00,12:33:16,,,,,,,
2001-01-26,06:48:50,17:26:45,10:37:55,08:05:00,19:10:00,,,11:05:00,21.43,08:05:00,17:26:45,9:21:45,0:00:00,00:00:00,00:00:00,11:38:50,10:37:55,11:05:00,11:38:50,,,,,,,
2001-01-27,06:48:22,17:27:37,10:39:15,08:40:00,20:03:00,,,11:23:00,32.43,08:40:00,17:27:37,8:47:38,11:23:00,00:00:00,00:00:00,10:45:23,0:00:00,11:23:00,10:45:23,,,,,,,
2001-01-28,06:47:54,17:28:29,10:40:36,09:13:00,20:57:00,,,11:44:00,43.43,09:13:00,17:28:29,8:15:30,11:44:00,00:00:00,00:00:00,9:50:54,0:00:00,11:44:00,9:50:54,,,,,,,
2001-01-29,06:47:24,17:29:22,10:41:58,09:45:00,21:51:00,,,12:06:00,54.43,09:45:00,17:29:22,7:44:22,12:06:00,00:00:00,00:00:00,8:56:24,0:00:00,12:06:00,8:56:24,,,,,,,
2001-01-30,06:46:52,17:30:14,10:43:22,10:16:00,22:46:00,,,12:30:00,65.43,10:16:00,17:30:14,7:14:14,12:30:00,00:00:00,00:00:00,8:00:52,0:00:00,12:30:00,8:00:52,,,,,,,
2001-01-31,06:46:19,17:31:05,10:44:47,10:48:00,23:42:00,,,12:54:00,77.43,10:48:00,17:31:05,6:43:06,12:54:00,00:00:00,00:00:00,7:04:19,0:00:00,12:54:00,7:04:19,,,,,,,
2001-02-01,06:45:44,17:31:57,10:46:13,11:22:00,,,,12:38:00,88.43,11:22:00,17:31:57,6:09:57,12:38:00,00:00:00,06:45:44,6:45:45,0:00:00,12:38:00,6:45:45,,,,,,,
2001-02-02,06:45:08,17:32:48,10:47:40,,00:41:00,12:00:00,,12:41:00,101.43,12:00:00,17:32:48,5:32:49,12:41:00,00:41:00,06:45:08,6:04:09,0:00:00,12:41:00,6:04:09,,,,,,,
2001-02-03,06:44:31,17:33:40,10:49:09,12:43:00,,,,11:17:00,113.43,12:43:00,17:33:40,4:50:40,11:17:00,00:00:00,06:44:31,6:44:31,0:00:00,11:17:00,6:44:31,,,,,,,
2001-02-04,06:43:52,17:34:30,10:50:39,,02:47:00,13:33:00,,13:14:00,126.43,13:33:00,17:34:30,4:01:31,13:14:00,02:47:00,06:43:52,3:56:52,0:00:00,13:14:00,3:56:52,,,,,,,
2001-02-05,06:43:11,17:35:21,10:52:10,,03:52:00,14:31:00,,13:21:00,140.43,14:31:00,17:35:21,3:04:22,13:21:00,03:52:00,06:43:11,2:51:12,0:00:00,13:21:00,2:51:12,,,,,,,
2001-02-06,06:42:30,17:36:11,10:53:42,,04:56:00,15:35:00,,13:21:00,153.43,15:35:00,17:36:11,2:01:12,13:21:00,04:56:00,06:42:30,1:46:30,0:00:00,13:21:00,1:46:30,,,,,,,
2001-02-07,06:41:47,17:37:02,10:55:15,,05:56:00,16:45:00,,13:11:00,167.43,16:45:00,17:37:02,0:52:02,13:11:00,05:56:00,06:41:47,0:45:47,0:00:00,13:11:00,0:45:47,,,,,,,
2001-02-08,06:41:03,17:37:51,10:56:48,,06:50:00,17:56:00,,12:54:00,181.43,06:41:03,06:50:00,0:08:57,12:54:00,17:37:51,17:56:00,0:18:08,0:00:00,12:54:00,0:18:08,,,,,,,
2001-02-09,06:40:17,17:38:41,10:58:23,,07:38:00,19:06:00,,12:32:00,196.43,06:40:17,07:38:00,0:57:42,12:32:00,17:38:41,19:06:00,1:27:19,0:00:00,12:32:00,1:27:19,,,,,,,
2001-02-10,06:39:31,17:39:30,10:59:59,,08:20:00,20:14:00,,12:06:00,210.43,06:39:31,08:20:00,1:40:29,12:06:00,17:39:30,20:14:00,2:34:30,0:00:00,12:06:00,2:34:30,,,,,,,
2001-02-11,06:38:43,17:40:18,11:01:36,,08:59:00,21:19:00,,11:40:00,223.43,06:38:43,08:59:00,2:20:17,11:40:00,17:40:18,21:19:00,3:38:41,0:00:00,11:40:00,3:38:41,,,,,,,
2001-02-12,06:37:54,17:41:07,11:03:13,,09:36:00,22:22:00,,11:14:00,236.43,06:37:54,09:36:00,2:58:06,11:14:00,17:41:07,22:22:00,4:40:53,0:00:00,11:14:00,4:40:53,,,,,,,
2001-02-13,06:37:03,17:41:55,11:04:51,,10:12:00,23:22:00,,10:50:00,249.43,06:37:03,10:12:00,3:34:56,10:50:00,17:41:55,23:22:00,5:40:05,0:14:51,10:50:00,5:40:05,,,,,,,
2001-02-14,06:36:12,17:42:42,11:06:30,,10:48:00,,,10:48:00,262.43,06:36:12,10:48:00,4:11:48,10:48:00,17:42:42,00:00:00,6:17:17,0:18:30,10:48:00,6:17:17,,,,,,,
2001-02-15,06:35:19,17:43:29,11:08:10,00:21:00,11:26:00,,,11:05:00,274.43,06:35:19,11:26:00,4:50:40,11:05:00,00:00:00,00:00:00,6:37:30,0:03:10,11:05:00,6:37:30,,,,,,,
2001-02-16,06:34:26,17:44:16,11:09:51,,12:06:00,,,12:06:00,285.43,06:34:26,12:06:00,5:31:34,12:06:00,17:44:16,00:00:00,6:15:43,0:00:00,12:06:00,6:15:43,,,,,,,
2001-02-17,06:33:31,17:45:03,11:11:32,02:14:00,12:50:00,,,10:36:00,297.43,06:33:31,12:50:00,6:16:28,10:36:00,00:00:00,00:00:00,8:28:57,0:35:32,10:36:00,8:28:57,,,,,,,
2001-02-18,06:32:35,17:45:49,11:13:13,03:07:00,13:36:00,,,10:29:00,308.43,06:32:35,13:36:00,7:03:24,10:29:00,00:00:00,00:00:00,9:21:11,0:44:13,10:29:00,9:21:11,,,,,,,
2001-02-19,06:31:39,17:46:34,11:14:56,03:57:00,14:26:00,,,10:29:00,319.43,06:31:39,14:26:00,7:54:21,10:29:00,00:00:00,00:00:00,10:10:25,0:45:56,10:29:00,10:10:25,,,,,,,
2001-02-20,06:30:41,17:47:20,11:16:38,04:44:00,15:17:00,,,10:33:00,329.43,06:30:41,15:17:00,8:46:18,10:33:00,00:00:00,00:00:00,10:56:40,0:43:38,10:33:00,10:56:40,,,,,,,
2001-02-21,06:29:43,17:48:04,11:18:22,05:27:00,16:10:00,,,10:43:00,340.43,06:29:43,16:10:00,9:40:17,0:00:00,00:00:00,00:00:00,11:38:55,11:18:22,10:43:00,11:38:55,,,,,,,
2001-02-22,06:28:43,17:48:49,11:20:06,06:06:00,17:04:00,,,10:58:00,351.43,06:28:43,17:04:00,10:35:16,0:00:00,00:00:00,00:00:00,12:17:11,11:20:06,10:58:00,12:17:11,,,,,,,
2001-02-23,06:27:43,17:49:33,11:21:50,06:42:00,17:58:00,,,11:16:00,2.43,06:42:00,17:49:33,11:07:33,0:00:00,00:00:00,00:00:00,12:29:43,11:21:50,11:16:00,12:29:43,,,,,,,
2001-02-24,06:26:42,17:50:17,11:23:35,07:15:00,18:52:00,,,11:37:00,13.43,07:15:00,17:50:17,10:35:17,0:00:00,00:00:00,00:00:00,11:34:42,11:23:35,11:37:00,11:34:42,,,,,,,
2001-02-25,06:25:40,17:51:00,11:25:20,07:47:00,19:47:00,,,12:00:00,24.43,07:47:00,17:51:00,10:04:00,0:00:00,00:00:00,00:00:00,10:38:40,11:25:20,12:00:00,10:38:40,,,,,,,
2001-02-26,06:24:37,17:51:43,11:27:06,08:18:00,20:41:00,,,12:23:00,35.43,08:18:00,17:51:43,9:33:43,12:23:00,00:00:00,00:00:00,9:43:37,0:00:00,12:23:00,9:43:37,,,,,,,
2001-02-27,06:23:33,17:52:26,11:28:52,08:50:00,21:37:00,,,12:47:00,46.43,08:50:00,17:52:26,9:02:26,12:47:00,00:00:00,00:00:00,8:46:34,0:00:00,12:47:00,8:46:34,,,,,,,
2001-02-28,06:22:29,17:53:08,11:30:39,09:23:00,22:34:00,,,13:11:00,58.43,09:23:00,17:53:08,8:30:08,13:11:00,00:00:00,00:00:00,7:48:29,0:00:00,13:11:00,7:48:29,,,,,,,
2001-03-01,06:21:24,17:53:50,11:32:26,09:59:00,23:34:00,,,13:35:00,70.43,09:59:00,17:53:50,7:54:50,13:35:00,00:00:00,00:00:00,6:47:25,0:00:00,13:35:00,6:47:25,,,,,,,
2001-03-02,06:20:18,17:54:31,11:34:13,10:39:00,,,,13:21:00,82.43,10:39:00,17:54:31,7:15:32,13:21:00,00:00:00,06:20:18,6:20:19,0:00:00,13:21:00,6:20:19,,,,,,,
2001-03-03,06:19:12,17:55:12,11:36:00,,00:35:00,11:24:00,,13:11:00,95.43,11:24:00,17:55:12,6:31:13,13:11:00,00:35:00,06:19:12,5:44:13,0:00:00,13:11:00,5:44:13,,,,,,,
2001-03-04,06:18:05,17:55:53,11:37:48,12:17:00,,,,11:43:00,107.43,12:17:00,17:55:53,5:38:54,11:43:00,00:00:00,06:18:05,6:18:06,0:00:00,11:43:00,6:18:06,,,,,,,
2001-03-05,06:16:58,17:56:34,11:39:36,,02:40:00,13:16:00,,13:24:00,121.43,13:16:00,17:56:34,4:40:34,13:24:00,02:40:00,06:16:58,3:36:58,0:00:00,13:24:00,3:36:58,,,,,,,
2001-03-06,06:15:50,17:57:14,11:41:24,,03:40:00,14:21:00,,13:19:00,134.43,14:21:00,17:57:14,3:36:14,13:19:00,03:40:00,06:15:50,2:35:50,0:00:00,13:19:00,2:35:50,,,,,,,
2001-03-07,06:14:41,17:57:54,11:43:12,,04:35:00,15:30:00,,13:05:00,148.43,15:30:00,17:57:54,2:27:54,13:05:00,04:35:00,06:14:41,1:39:42,0:00:00,13:05:00,1:39:42,,,,,,,
2001-03-08,06:13:32,17:58:34,11:45:01,,05:25:00,16:40:00,,12:45:00,162.43,16:40:00,17:58:34,1:18:34,12:45:00,05:25:00,06:13:32,0:48:33,0:00:00,12:45:00,0:48:33,,,,,,,
2001-03-09,06:12:23,17:59:13,11:46:50,,06:09:00,17:50:00,,12:19:00,176.43,17:50:00,17:59:13,0:09:13,12:19:00,06:09:00,06:12:23,0:03:24,0:00:00,12:19:00,0:03:24,,,,,,,
2001-03-10,06:11:13,17:59:52,11:48:39,,06:50:00,18:57:00,,11:53:00,189.43,06:11:13,06:50:00,0:38:46,11:53:00,17:59:52,18:57:00,0:57:08,0:00:00,11:53:00,0:57:08,,,,,,,
2001-03-11,06:10:03,18:00:31,11:50:28,,07:29:00,20:02:00,,11:27:00,203.43,06:10:03,07:29:00,1:18:57,11:27:00,18:00:31,20:02:00,2:01:29,0:23:28,11:27:00,2:01:29,,,,,,,
2001-03-12,06:08:52,18:01:09,11:52:17,,08:06:00,21:06:00,,11:00:00,216.43,06:08:52,08:06:00,1:57:07,11:00:00,18:01:09,21:06:00,3:04:50,0:52:17,11:00:00,3:04:50,,,,,,,
2001-03-13,06:07:41,18:01:48,11:54:06,,08:43:00,22:07:00,,10:36:00,229.43,06:07:41,08:43:00,2:35:18,10:36:00,18:01:48,22:07:00,4:05:12,1:18:06,10:36:00,4:05:12,,,,,,,
2001-03-14,06:06:30,18:02:26,11:55:56,,09:21:00,23:07:00,,10:14:00,242.43,06:06:30,09:21:00,3:14:29,10:14:00,18:02:26,23:07:00,5:04:34,1:41:56,10:14:00,5:04:34,,,,,,,
2001-03-15,06:05:19,18:03:04,11:57:45,,10:01:00,,,10:01:00,254.43,06:05:19,10:01:00,3:55:41,10:01:00,18:03:04,00:00:00,5:56:56,1:56:45,10:01:00,5:56:56,,,,,,,
2001-03-16,06:04:07,18:03:42,11:59:35,00:05:00,10:44:00,,,10:39:00,266.43,06:04:07,10:44:00,4:39:53,10:39:00,00:00:00,00:00:00,6:01:18,1:20:35,10:39:00,6:01:18,,,,,,,
2001-03-17,06:02:55,18:04:19,12:01:25,01:01:00,11:31:00,,,10:30:00,277.43,06:02:55,11:31:00,5:28:05,10:30:00,00:00:00,00:00:00,6:56:40,1:31:25,10:30:00,6:56:40,,,,,,,
2001-03-18,06:01:42,18:04:57,12:03:14,,12:19:00,,,12:19:00,288.43,06:01:42,12:19:00,6:17:17,12:19:00,18:04:57,00:00:00,5:55:03,0:00:00,12:19:00,5:55:03,,,,,,,
2001-03-19,06:00:30,18:05:34,12:05:04,02:41:00,13:11:00,,,10:30:00,299.43,06:00:30,13:11:00,7:10:29,10:30:00,00:00:00,00:00:00,8:35:26,1:35:04,10:30:00,8:35:26,,,,,,,
2001-03-20,05:59:18,18:06:11,12:06:53,03:25:00,14:04:00,,,10:39:00,310.43,05:59:18,14:04:00,8:04:42,10:39:00,00:00:00,00:00:00,9:18:49,1:27:53,10:39:00,9:18:49,,,,,,,
2001-03-21,05:58:05,18:06:48,12:08:43,04:05:00,14:58:00,,,10:53:00,320.43,05:58:05,14:58:00,8:59:55,10:53:00,00:00:00,00:00:00,9:58:12,1:15:43,10:53:00,9:58:12,,,,,,,
2001-03-22,05:56:52,18:07:25,12:10:33,04:42:00,15:52:00,,,11:10:00,331.43,05:56:52,15:52:00,9:55:07,0:00:00,00:00:00,00:00:00,10:34:35,12:10:33,11:10:00,10:34:35,,,,,,,
2001-03-23,05:55:39,18:08:02,12:12:22,05:16:00,16:46:00,,,11:30:00,342.43,05:55:39,16:46:00,10:50:20,0:00:00,00:00:00,00:00:00,11:07:58,12:12:22,11:30:00,11:07:58,,,,,,,
2001-03-24,05:54:27,18:08:38,12:14:12,05:48:00,17:41:00,,,11:53:00,353.43,05:54:27,17:41:00,11:46:33,0:00:00,00:00:00,00:00:00,11:39:21,12:14:12,11:53:00,11:39:21,,,,,,,
2001-03-25,05:53:14,18:09:15,12:16:01,06:20:00,18:36:00,,,12:16:00,5.43,06:20:00,18:09:15,11:49:15,0:00:00,00:00:00,00:00:00,11:17:14,12:16:01,12:16:00,11:17:14,,,,,,,
2001-03-26,05:52:01,18:09:51,12:17:50,06:52:00,19:32:00,,,12:40:00,16.43,06:52:00,18:09:51,11:17:52,0:00:00,00:00:00,00:00:00,10:20:02,12:17:50,12:40:00,10:20:02,,,,,,,
2001-03-27,05:50:48,18:10:28,12:19:39,07:24:00,20:29:00,,,13:05:00,28.43,07:24:00,18:10:28,10:46:28,0:00:00,00:00:00,00:00:00,9:21:49,12:19:39,13:05:00,9:21:49,,,,,,,
2001-03-28,05:49:36,18:11:04,12:21:28,07:59:00,21:29:00,,,13:30:00,40.43,07:59:00,18:11:04,10:12:05,13:30:00,00:00:00,00:00:00,8:20:36,0:00:00,13:30:00,8:20:36,,,,,,,
2001-03-29,05:48:23,18:11:40,12:23:17,08:38:00,22:30:00,,,13:52:00,52.43,08:38:00,18:11:40,9:33:41,13:52:00,00:00:00,00:00:00,7:18:24,0:00:00,13:52:00,7:18:24,,,,,,,
2001-03-30,05:47:11,18:12:17,12:25:06,09:22:00,23:32:00,,,14:10:00,65.43,09:22:00,18:12:17,8:50:17,14:10:00,00:00:00,00:00:00,6:15:11,0:00:00,14:10:00,6:15:11,,,,,,,
2001-03-31,05:45:59,18:12:53,12:26:54,10:11:00,,,,13:49:00,77.43,10:11:00,18:12:53,8:01:54,13:49:00,00:00:00,05:45:59,5:45:59,0:00:00,13:49:00,5:45:59,,,,,,,
2001-04-01,05:44:47,18:13:29,12:28:43,,00:33:00,11:07:00,,13:26:00,90.43,11:07:00,18:13:29,7:06:30,13:26:00,00:33:00,05:44:47,5:11:47,0:00:00,13:26:00,5:11:47,,,,,,,
2001-04-02,05:43:35,18:14:06,12:30:31,12:08:00,,,,11:52:00,103.43,12:08:00,18:14:06,6:06:06,11:52:00,00:00:00,05:43:35,5:43:35,0:38:31,11:52:00,5:43:35,,,,,,,
2001-04-03,05:42:23,18:14:42,12:32:19,,02:27:00,13:14:00,,13:13:00,116.43,13:14:00,18:14:42,5:00:42,13:13:00,02:27:00,05:42:23,3:15:24,0:00:00,13:13:00,3:15:24,,,,,,,
2001-04-04,05:41:12,18:15:18,12:34:06,,03:17:00,14:21:00,,12:56:00,129.43,14:21:00,18:15:18,3:54:19,12:56:00,03:17:00,05:41:12,2:24:13,0:00:00,12:56:00,2:24:13,,,,,,,
2001-04-05,05:40:01,18:15:55,12:35:54,,04:02:00,15:29:00,,12:33:00,143.43,15:29:00,18:15:55,2:46:55,12:33:00,04:02:00,05:40:01,1:38:02,0:02:54,12:33:00,1:38:02,,,,,,,
2001-04-06,05:38:50,18:16:31,12:37:41,,04:43:00,16:36:00,,12:07:00,157.43,16:36:00,18:16:31,1:40:32,12:07:00,04:43:00,05:38:50,0:55:51,0:30:41,12:07:00,0:55:51,,,,,,,
2001-04-07,05:37:40,18:17:08,12:39:28,,05:21:00,17:41:00,,11:40:00,170.43,17:41:00,18:17:08,0:36:08,11:40:00,05:21:00,05:37:40,0:16:41,0:59:28,11:40:00,0:16:41,,,,,,,
2001-04-08,05:36:30,18:17:44,12:41:14,,05:58:00,18:46:00,,11:12:00,184.43,05:36:30,05:58:00,0:21:29,11:12:00,18:17:44,18:46:00,0:28:15,1:29:14,11:12:00,0:28:15,,,,,,,
2001-04-09,05:35:21,18:18:21,12:43:00,,06:35:00,19:49:00,,10:46:00,197.43,05:35:21,06:35:00,0:59:39,10:46:00,18:18:21,19:49:00,1:30:39,1:57:00,10:46:00,1:30:39,,,,,,,
2001-04-10,05:34:12,18:18:58,12:44:46,,07:13:00,20:51:00,,10:22:00,210.43,05:34:12,07:13:00,1:38:48,10:22:00,18:18:58,20:51:00,2:32:02,2:22:46,10:22:00,2:32:02,,,,,,,
2001-04-11,05:33:03,18:19:34,12:46:31,,07:53:00,21:52:00,,10:01:00,222.43,05:33:03,07:53:00,2:19:56,10:01:00,18:19:34,21:52:00,3:32:25,2:45:31,10:01:00,3:32:25,,,,,,,
2001-04-12,05:31:55,18:20:11,12:48:16,,08:36:00,22:50:00,,9:46:00,234.43,05:31:55,08:36:00,3:04:04,9:46:00,18:20:11,22:50:00,4:29:48,3:02:16,9:46:00,4:29:48,,,,,,,
2001-04-13,05:30:48,18:20:48,12:50:01,,09:22:00,23:45:00,,9:37:00,246.43,05:30:48,09:22:00,3:51:12,9:37:00,18:20:48,23:45:00,5:24:11,3:13:01,9:37:00,5:24:11,,,,,,,
2001-04-14,05:29:41,18:21:25,12:51:45,,10:11:00,,,10:11:00,258.43,05:29:41,10:11:00,4:41:19,10:11:00,18:21:25,00:00:00,5:38:34,2:40:45,10:11:00,5:38:34,,,,,,,
2001-04-15,05:28:34,18:22:02,12:53:28,00:35:00,11:02:00,,,10:27:00,269.43,05:28:34,11:02:00,5:33:25,10:27:00,00:00:00,00:00:00,6:12:57,2:26:28,10:27:00,6:12:57,,,,,,,
2001-04-16,05:27:28,18:22:40,12:55:11,,11:55:00,,,11:55:00,279.43,05:27:28,11:55:00,6:27:31,11:55:00,18:22:40,00:00:00,5:37:20,1:00:11,11:55:00,5:37:20,,,,,,,
2001-04-17,05:26:23,18:23:17,12:56:54,02:03:00,12:49:00,,,10:46:00,290.43,05:26:23,12:49:00,7:22:36,10:46:00,00:00:00,00:00:00,7:39:42,2:10:54,10:46:00,7:39:42,,,,,,,
2001-04-18,05:25:18,18:23:55,12:58:36,02:41:00,13:43:00,,,11:02:00,301.43,05:25:18,13:43:00,8:17:41,11:02:00,00:00:00,00:00:00,8:17:05,1:56:36,11:02:00,8:17:05,,,,,,,
2001-04-19,05:24:15,18:24:32,13:00:18,03:16:00,14:37:00,,,11:21:00,312.43,05:24:15,14:37:00,9:12:45,11:21:00,00:00:00,00:00:00,8:51:27,1:39:18,11:21:00,8:51:27,,,,,,,
2001-04-20,05:23:11,18:25:10,13:01:58,03:49:00,15:31:00,,,11:42:00,323.43,05:23:11,15:31:00,10:07:48,11:42:00,00:00:00,00:00:00,9:23:50,1:19:58,11:42:00,9:23:50,,,,,,,
