Date,Sun-Rise-Time,Sun-Set-Time,Total-Sun-Time,Moon-Rise-1-Time,Moon-Set-1-Time,Moon-Rise-2-Time,Moon-Set-2-Time,Total-Moon-Time,Moon-Phase-Angle,Overlap-Sun-Moon-Start-Time,Overlap-Sun-Moon-End-Time,Total-Overlap-Time,Total-Moon-Visible-Time,No-Moon-No-Sun-Start-Time,No-Moon-No-Sun-End-Time,Total-No-Moon-No-Sun-Time,Surya-Time,Chandra-Time,Agni-Time,Total-Sun-Days,Total-Moon-Days,Total-Overlap-Days,Total-No-Sun-No-Moon-Days,Surya-Days,Chandra-Days,Agni-Days
2008-01-01,06:51:08,17:05:36,10:14:27,00:35:00,11:59:00,,,11:24:00,283.43,06:51:08,11:59:00,5:07:51,11:24:00,00:00:00,00:00:00,7:29:24,0:00:00,11:24:00,7:29:24,,,,,,,
2008-01-02,06:51:23,17:06:18,10:14:55,,12:29:00,,,12:29:00,294.43,06:51:23,12:29:00,5:37:36,12:29:00,17:06:18,00:00:00,6:53:41,0:00:00,12:29:00,6:53:41,,,,,,,
2008-01-03,06:51:36,17:07:01,10:15:25,02:25:00,13:02:00,,,10:37:00,305.43,06:51:36,13:02:00,6:10:23,10:37:00,00:00:00,00:00:00,9:17:58,0:00:00,10:37:00,9:17:58,,,,,,,
2008-01-04,06:51:48,17:07:45,10:15:57,03:21:00,13:39:00,,,10:18:00,315.43,06:51:48,13:39:00,6:47:12,10:18:00,00:00:00,00:00:00,10:13:14,0:00:00,10:18:00,10:13:14,,,,,,,
2008-01-05,06:51:58,17:08:30,10:16:32,04:19:00,14:22:00,,,10:03:00,326.43,06:51:58,14:22:00,7:30:02,10:03:00,00:00:00,00:00:00,11:10:29,0:13:32,10:03:00,11:10:29,,,,,,,
2008-01-06,06:52:06,17:09:16,10:17:10,05:15:00,15:12:00,,,9:57:00,337.43,06:52:06,15:12:00,8:19:53,0:00:00,00:00:00,00:00:00,12:05:44,10:17:10,9:57:00,12:05:44,,,,,,,
2008-01-07,06:52:13,17:10:02,10:17:49,06:08:00,16:07:00,,,9:59:00,348.43,06:52:13,16:07:00,9:14:47,0:00:00,00:00:00,00:00:00,12:57:57,10:17:49,9:59:00,12:57:57,,,,,,,
2008-01-08,06:52:18,17:10:49,10:18:31,06:56:00,17:07:00,,,10:11:00,0.43,06:56:00,17:07:00,10:11:00,0:00:00,00:00:00,00:00:00,13:41:29,10:18:31,10:11:00,13:41:29,,,,,,,
2008-01-09,06:52:22,17:11:37,10:19:15,07:40:00,18:08:00,,,10:28:00,11.43,07:40:00,17:11:37,9:31:38,0:00:00,00:00:00,00:00:00,12:44:22,10:19:15,10:28:00,12:44:22,,,,,,,
2008-01-10,06:52:23,17:12:25,10:20:02,08:18:00,19:10:00,,,10:52:00,23.43,08:18:00,17:12:25,8:54:26,0:00:00,00:00:00,00:00:00,11:42:24,10:20:02,10:52:00,11:42:24,,,,,,,
